,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
1383,Riley Cooper,PHI,24,wr,16,3,,,,,,1,0,0,0,0,,1,0,1,0,0,
1384,Stephen Cooper,SDG,32,,5,0,,,,,,,,,,,,1,0,1,0,0,
1385,Jermaine Cunningham,NWE,23,,9,0,,,,,,,,,,,,1,0,1,0,0,
1386,Ryan D'Imperio,MIN,24,fb,12,1,,,,,,0,0,2,0,0,,1,0,1,0,0,
1387,Owen Daniels,HOU,29,TE,15,15,,,,,,,,,,,,1,0,1,0,0,
1388,Dom DeCicco,CHI,23,,16,0,,,,,,,,,,,,1,0,1,0,0,
1389,Zak DeOssie,NYG,27,,16,0,,,,,,,,,,,,2,0,2,0,0,
1390,James Dockery,CLE,23,,12,0,,,,,,,,,,,,3,0,3,0,0,
1391,Brandyn Dombrowski,SDG,26,lt,15,2,,,,,,0,0,1,0,0,,,,,,,
1392,Demar Dotson,TAM,26,te,13,2,,,,,,,,,,,,1,0,1,,,
1393,Lionel Dotson,BUF,26,,5,0,,,,,,,,,,,,2,0,2,0,0,
1394,,,,,,,,,,,,,,,,,,,,,,,
1395,Jonathan Dwyer,PIT,22,,7,0,,,,,,,,,,,,1,0,1,0,0,
1396,Isaiah Ekejiuba,DET,30,,3,0,,,,,,,,,,,,1,0,1,0,0,
1397,Trai Essex,PIT,29,lg/lt,16,3,,,,,,0,0,1,0,0,,,,,,,
1398,Jay Feely,ARI,35,K,16,0,0,0,0,0,1,,,,,,,,,,,,
1399,Jerome Felton,2TM,25,,14,3,,,,,,,,,,,,1,0,1,,,
1400,Stephen Franklin,JAX,23,,5,0,,,,,,,,,,,,1,0,1,0,0,
1401,Jared Gaither,2TM,25,,15,5,,,,,,0,0,1,0,0,,,,,,,
1402,Dylan Gandy,DET,29,,16,0,,,,,,0,0,1,0,0,,,,,,,
1403,Graham Gano,WAS,24,K,16,0,,,,,,,,,,,,1,0,1,0,0,
1404,Brandon Ghee,CIN,24,,7,0,,,,,,,,,,,,1,0,1,0,0,
1405,Brandon Gibson,STL,24,WR,15,9,,,,,,,,,,,,1,0,1,,,
1406,BenJarvus Green-Ellis,NWE,26,rb,16,6,,,,,,,,,,,,2,0,2,0,0,
1407,Rex Grossman,WAS,31,QB,13,13,,,,,,0,8,2,-9,0,,,,,,,
1408,Derek Hagan,2TM,27,,10,3,,,,,,,,,,,,2,0,2,0,0,
1409,Caleb Hanie,CHI,26,qb,6,4,,,,,,0,1,1,0,0,,,,,,,
1410,Montario Hardesty,CLE,24,rb,10,4,,,,,,0,1,0,0,0,,1,0,1,,,
1411,Nick Hardwick,SDG,30,C,16,16,,,,,,0,0,1,0,0,,,,,,,
1412,Jamie Harper,TEN,22,,13,0,,,,,,0,1,1,0,0,,,,,,,
1413,Clark Harris,CIN,27,,16,0,,,,,,,,,,,,2,0,2,0,0,
1414,Ben Hartsock,CAR,31,te,15,2,,,,,,0,0,1,0,0,,,,,,,
1415,Anthony Herrera,MIN,31,RG,12,12,,,,,,0,0,1,0,0,,,,,,,
1416,Devin Hester,CHI,29,WR,16,8,,,,,,0,5,4,0,0,,,,,,,
1417,Jacob Hester,SDG,26,fb,16,3,,,,,,0,2,0,0,0,,1,0,1,0,0,
1418,Lex Hilliard,MIA,27,fb/rb,16,4,,,,,,,,,,,,2,0,2,0,0,
1419,Michael Hoomanawanui,STL,23,fb/te,8,8,,,,,,0,0,1,0,0,,,,,,,
1420,Kendall Hunter,SFO,23,rb,16,1,,,,,,0,1,1,-9,0,,,,,,,
1421,Brian Jennings*,SFO,35,,16,0,,,,,,,,,,,,1,0,1,0,0,
1422,M.D. Jennings,GNB,23,,15,0,,,,,,,,,,,,2,0,2,0,0,
1423,Chris Johnson,TEN,26,RB,16,16,,,,,,0,3,1,0,0,,,,,,,
1424,Deji Karim,JAX,25,,12,0,,,,,,0,1,0,0,0,,1,0,1,0,0,
1425,,,,,,,,,,,,,,,,,,,,,,,
1426,Brandon Keith,ARI,27,RT,13,11,,,,,,0,0,1,0,0,,,,,,,
1427,Jeremy Kerley,NYJ,23,wr,14,1,,,,,,0,3,1,0,0,,,,,,,
1428,Brett Kern,TEN,25,P,16,0,,,,,,0,0,1,0,0,,,,,,,
1429,Kyle Kosier,DAL,33,RG,16,16,,,,,,0,0,1,0,0,,,,,,,
1430,Ellis Lankster,NYJ,24,,7,0,,,,,,0,0,2,0,0,,,,,,,
1431,Spencer Larsen,DEN,27,fb,16,6,,,,,,,,,,,,1,0,1,0,0,
1432,Erik Lorig,TAM,25,fb,16,7,,,,,,0,0,1,0,0,,,,,,,
1433,J.P. Losman,MIA,30,,2,0,,,,,,0,1,1,0,0,,,,,,,
1434,Mossis Madu,TAM,24,,9,0,,,,,,0,0,1,0,0,,,,,,,
1435,Eli Manning*,NYG,30,QB,16,16,,,,,,0,8,3,-3,0,,,,,,,
1436,Marc Mariani,TEN,24,,16,0,,,,,,0,1,1,0,0,,1,0,1,0,0,
1437,Tim Masthay,GNB,24,P,16,0,,,,,,0,2,1,0,0,,,,,,,
1438,Bryan Mattison,2TM,27,,13,4,,,,,,0,0,1,0,0,,,,,,,
1439,Byron Maxwell,SEA,23,,9,0,,,,,,0,0,1,1,0,,1,0,1,0,0,
1440,Brad Maynard,CLE,37,P,15,0,,,,,,,,,,,,1,0,1,,,
1441,Darcel McBath,JAX,26,,1,0,,,,,,,,,,,,1,0,1,0,0,
1442,Josh McCown,CHI,32,qb,3,2,,,,,,0,2,2,0,0,,,,,,,
1443,Bryant McKinnie,BAL,32,LT,16,16,,,,,,0,0,1,0,0,,,,,,,
1444,Sherrick McManis,HOU,24,,9,0,,,,,,1,1,0,0,0,,1,0,1,0,0,
1445,Brad Meester,JAX,34,C,16,16,,,,,,0,0,1,0,0,,,,,,,
1446,Eugene Monroe,JAX,24,LT,15,14,,,,,,0,0,2,0,0,,,,,,,
1447,Matthew Mulligan,NYJ,26,TE/wr,16,9,,,,,,0,0,1,0,0,,,,,,,
1448,DeMarco Murray,DAL,23,rb,13,7,,,,,,0,1,2,0,0,,,,,,,
1449,Brandon Myers,OAK,26,te,16,7,,,,,,,,,,,,1,0,1,0,0,
1450,Marshall Newhouse,GNB,23,LT/rt,16,13,,,,,,0,1,1,0,0,,,,,,,
1451,Jordan Norwood,CLE,25,wr,14,4,,,,,,0,1,1,0,0,,,,,,,
1452,Jake O'Connell,KAN,26,te,8,4,,,,,,0,0,1,0,0,,,,,,,
1453,Dan Orlovsky,IND,28,qb,8,5,,,,,,0,7,1,0,0,,,,,,,
1454,Michael Otto,TEN,28,rt,15,1,,,,,,,,,,,,1,0,1,0,0,
1455,Michael Palmer,ATL,23,te,16,2,,,,,,,,,,,,1,0,1,,,
1456,,,,,,,,,,,,,,,,,,,,,,,
1457,John Phillips,DAL,24,fb/te/wr,16,7,,,,,,1,0,0,0,0,,1,0,1,0,0,
1458,Lousaka Polite,NWE,30,,1,0,,,,,,,,,,,,1,0,1,0,0,
1459,Carlton Powell,ATL,26,,3,0,,,,,,,,,,,,1,0,1,0,0,
1460,Chris Pressley,CIN,25,FB,15,10,,,,,,0,0,1,0,0,,,,,,,
1461,Tanner Purdum,NYJ,25,,16,0,,,,,,,,,,,,1,0,1,0,0,
1462,Marcel Reece,OAK,26,fb,12,6,,,,,,0,1,1,0,0,,,,,,,
1463,David Reed,BAL,24,,11,0,,,,,,0,3,0,0,0,,1,0,1,0,0,
1464,Brian Robiskie,CLE,24,wr,6,2,,,,,,,,,,,,1,0,1,0,0,
1465,Tony Romo,DAL,31,QB,16,16,,,,,,0,7,6,-3,0,,,,,,,
1466,Garrison Sanborn,BUF,26,,16,0,,,,,,,,,,,,1,0,1,0,0,
1467,Matt Schaub,HOU,30,QB,10,10,,,,,,0,3,1,-13,0,,,,,,,
1468,Shann Schillinger,ATL,25,,16,0,,,,,,,,,,,,5,0,5,0,0,
1469,Andrew Sendejo,MIN,24,,3,0,,,,,,,,,,,,1,0,1,0,0,
1470,Ricardo Silva,DET,23,,4,0,,,,,,,,,,,,1,0,1,0,0,
1471,John Skelton,ARI,23,qb,8,7,,,,,,0,4,2,-10,0,,,,,,,
1472,Matt Slauson,NYJ,25,LG,16,16,,,,,,0,0,1,1,1,,,,,,,
1473,Armond Smith,CLE,25,,3,0,,,,,,,,,,,,1,0,1,0,0,
1474,Justin Snow,IND,35,,16,0,,,,,,,,,,,,2,0,2,0,0,
1475,C.J. Spiller,BUF,24,RB/wr,16,11,,,,,,0,2,1,0,0,,,,,,,
1476,Matthew Stafford,DET,23,QB,16,16,,,,,,0,5,1,-4,0,,,,,,,
1477,James Starks,GNB,25,rb,13,2,,,,,,0,2,1,0,0,,,,,,,
1478,Darrell Stuckey,SDG,24,,14,0,,,,,,,,,,,,3,0,3,0,0,
1479,Nick Sundberg,WAS,24,,16,0,,,,,,,,,,,,1,0,1,0,0,
1480,Stevenson Sylvester,PIT,23,lilb,15,1,,,,,,1,0,0,0,0,,3,0,3,0,0,
1481,Phillip Tanner,DAL,23,,9,0,,,,,,,,,,,,2,0,2,0,0,
1482,Brandon Tate,CIN,24,,16,0,,,,,,0,3,1,0,0,,,,,,,
1483,Chester Taylor,ARI,32,rb,12,1,,,,,,0,0,1,0,0,,,,,,,
1484,Tim Tebow,DEN,24,QB,14,11,,,,,,0,14,3,-4,0,,,,,,,
1485,Martin Tevaseu,NYJ,24,,5,0,,,,,,,,,,,,1,0,1,0,0,
1486,Devin Thomas,NYG,25,,16,0,,,,,,1,0,2,0,0,,1,0,1,0,0,
1487,,,,,,,,,,,,,,,,,,,,,,,
1488,Justin Trattou,NYG,23,,6,0,,,,,,,,,,,,1,0,1,0,0,
1489,Kiante Tripp,CLE,24,,3,0,,,,,,,,,,,,1,0,1,0,0,
1490,Isaiah Trufant,NYJ,29,,13,0,,,,,,,,,,,,2,0,2,0,0,
1491,Patrick Turner,NYJ,24,wr,15,1,,,,,,,,,,,,3,0,3,0,0,
1492,Winston Venable,CHI,24,,12,0,,,,,,,,,,,,3,0,3,0,0,
1493,Shane Vereen,NWE,22,,5,0,,,,,,,,,,,,1,0,1,0,0,
1494,Greg Warren,PIT,30,,16,0,,,,,,,,,,,,1,0,1,0,0,
1495,Charlie Whitehurst,SEA,29,qb,3,2,,,,,,0,2,1,0,0,,,,,,,
1496,Bobbie Williams,CIN,35,RG,9,9,,,,,,,,,,,,1,0,1,0,0,
1497,Chavis Williams,BAL,22,,5,0,,,,,,,,,,,,1,0,1,0,0,
1498,Edwin Williams,CHI,25,lg,15,7,,,,,,0,0,1,0,1,,,,,,,
1499,Keiland Williams,DET,25,,15,0,,,,,,0,2,0,0,0,,1,0,1,0,0,
1500,Kyle Williams,SFO,23,wr,13,1,,,,,,0,2,1,0,0,,,,,,,
1501,LaQuan Williams,BAL,23,,12,0,,,,,,1,2,1,0,0,,1,0,1,0,0,
1502,Tracy Wilson,NYJ,22,,5,0,,,,,,,,,,,,2,0,2,0,0,
1503,Mike Wright,NWE,29,rdt,1,1,,,,,,,,,,,0.5,1,0,1,0,1,
1504,Vince Young,PHI,28,qb,6,3,,,,,,0,2,2,0,0,,,,,,,
