,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
1385,Ricky Sapp,2TM,27,,10,0,,,,,,0,0,1,0,0,,4,1,3,0,0,
1386,Mike Scifres,SDG,33,P,16,0,,,,,,0,1,1,0,0,,1,1,0,0,0,
1387,Josh Scobee,JAX,31,K,16,0,,,,,,,,,,,,1,1,0,0,0,
1388,Jerome Simpson,MIN,27,WR,16,8,,,,,,0,1,1,1,0,,1,1,0,0,0,
1389,Rob Sims,DET,30,LG,16,16,,,,,,,,,,,,1,1,0,0,0,
1390,Alex Smith*,KAN,29,QB,15,15,,,,,,0,8,1,-13,0,,1,1,0,0,0,
1391,Armond Smith,CAR,27,,5,0,,,,,,,,,,,,1,1,0,0,0,
1392,D.J. Smith,HOU,24,,1,0,,,,,,,,,,,,1,1,0,0,0,
1393,Lee Smith,BUF,26,fb/TE,16,14,,,,,,,,,,,,1,1,0,0,0,
1394,,,,,,,,,,,,,,,,,,,,,,,
1395,Torrey Smith,BAL,24,WR,16,16,,,,,,0,1,1,0,0,,1,1,0,0,0,
1396,Tyron Smith*,DAL,23,LT,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1397,Adam Snyder,SFO,31,lg,16,4,,,,,,,,,,,,1,1,0,,,
1398,Matt Spaeth,PIT,30,te,4,2,,,,,,,,,,,,1,1,0,0,0,
1399,Kory Sperry,ARI,28,te,8,2,,,,,,,,,,,,1,1,0,0,0,
1400,Darren Sproles,NOR,30,rb,15,4,,,,,,0,2,0,0,0,,1,1,0,0,0,
1401,Joe Staley*,SFO,29,LT,16,16,,,,,,,,,,,,1,1,0,0,0,
1402,Jawanza Starling,HOU,22,,2,0,,,,,,,,,,,,1,1,0,0,0,
1403,Craig Stevens,TEN,29,TE,15,14,,,,,,,,,,,,1,1,0,0,0,
1404,Kenny Stills,NOR,21,WR,16,10,,,,,,,,,,,,1,1,0,0,0,
1405,Brandon Stokley,BAL,37,,6,0,,,,,,,,,,,,1,1,0,0,0,
1406,Jake Stoneburner,GNB,24,,9,0,,,,,,,,,,,,1,1,0,0,1,
1407,Rod Streater,OAK,25,WR,16,14,,,,,,0,1,0,0,0,,1,1,0,0,0,
1408,Zach Strief,NOR,30,RT,15,15,,,,,,1,0,0,0,0,,1,1,0,,,
1409,Ryan Succop,KAN,27,K,16,0,,,,,,,,,,,,1,1,0,0,0,
1410,Zach Sudfeld,2TM,24,,14,2,,,,,,,,,,,,1,1,0,0,0,
1411,Nick Sundberg,WAS,26,,5,0,,,,,,,,,,,,1,1,0,0,0,
1412,Kerry Taylor,2TM,24,,10,4,,,,,,,,,,,,1,1,0,0,0,
1413,Dallas Thomas,MIA,24,,6,0,,,,,,,,,,,,1,1,0,,,
1414,Joe Thomas*+,CLE,29,LT/t,16,16,,,,,,0,0,2,2,0,,1,1,0,0,0,
1415,Christian Tupou,CHI,24,,5,0,,,,,,,,,,,,3,1,2,0,0,
1416,Robert Turbin,SEA,24,,16,0,,,,,,0,1,0,0,0,,1,1,0,0,0,
1417,Tiquan Underwood,TAM,26,wr,12,7,,,,,,,,,,,,1,1,0,0,0,
1418,Max Unger*,SEA,27,C,13,13,,,,,,0,0,2,0,0,,1,1,0,0,0,
1419,Kraig Urbik,BUF,28,RG,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1420,DeMarcus Van Dyke,PIT,24,,2,0,,,,,,,,,,,,1,1,0,0,0,
1421,Jason Vega,DAL,26,,2,0,,,,,,,,,,,,1,1,0,0,0,
1422,Jared Veldheer,OAK,26,lt,5,5,,,,,,,,,,,,1,1,0,0,0,
1423,Michael Vick,PHI,33,qb,7,6,,,,,,0,4,2,0,0,,1,1,0,0,0,
1424,Jonathan Vilma,NOR,31,,1,0,,,,,,,,,,,,1,1,0,0,0,
1425,,,,,,,,,,,,,,,,,,,,,,,
1426,Sebastian Vollmer,NWE,29,RT,8,8,,,,,,0,0,1,0,0,,1,1,0,0,0,
1427,LaAdrian Waddle,DET,22,RT,12,8,,,,,,,,,,,,1,1,0,0,0,
1428,Blair Walsh,MIN,23,K,16,0,,,,,,,,,,,,2,1,1,0,0,
1429,Cornelius Washington,CHI,24,,2,0,,,,,,,,,,,,1,1,0,1,0,
1430,Jon Weeks,HOU,27,,16,0,,,,,,,,,,,,5,1,4,0,0,
1431,Ryan Wendell,NWE,27,C,16,16,,,,,,,,,,,,1,1,0,0,0,
1432,Ryan Whalen,CIN,24,,4,0,,,,,,,,,,,,1,1,0,0,0,
1433,Guy Whimper,PIT,30,lg/rg,11,2,,,,,,,,,,,,1,1,0,0,0,
1434,Fozzy Whittaker,2TM,24,,14,2,,,,,,0,1,1,0,0,,1,1,0,0,0,
1435,Brandon Williams,CAR,26,,9,0,,,,,,,,,,,,1,1,0,0,0,
1436,D.J. Williams,2TM,25,,9,1,,,,,,,,,,,,1,1,0,0,0,
1437,DeAngelo Williams,CAR,30,RB,15,15,,,,,,0,3,1,0,0,,1,1,0,,,
1438,Ian Williams,SFO,24,nt,2,1,,,,,,,,,,,,1,1,0,0,0,
1439,Terrance Williams,DAL,24,wr,16,8,,,,,,0,2,0,0,0,,1,1,0,0,0,
1440,C.J. Wilson,CHI,24,,2,0,,,,,,,,,,,,1,1,0,0,0,
1441,David Wilson,NYG,22,rb,5,4,,,,,,0,2,0,0,0,,1,1,0,0,0,
1442,Kellen Winslow,NYJ,30,te,12,3,,,,,,,,,,,,1,1,0,0,0,
1443,Eric Winston,ARI,30,RT,16,16,,,,,,,,,,,,1,1,0,0,0,
1444,Brian Winters,NYJ,22,LG,16,12,,,,,,,,,,,,1,1,0,0,0,
1445,Stefen Wisniewski,OAK,24,C,14,14,,,,,,0,3,0,-4,0,,1,1,0,0,0,
1446,Jarius Wright,MIN,24,wr,16,3,,,,,,0,0,1,0,0,,1,1,0,0,0,
1447,Marshal Yanda*,BAL,29,lg/RG,16,16,,,,,,0,0,2,0,0,,2,1,1,0,0,
1448,T.J. Yates,HOU,26,,3,0,,,,,,0,1,1,0,0,,1,1,0,0,0,
1449,Christian Yount,CLE,25,,16,0,,,,,,,,,,,,1,1,0,0,0,
1450,Kevin Zeitler,CIN,23,RG,12,11,,,,,,,,,,,,1,1,0,0,0,
1451,Greg Zuerlein,STL,26,K,16,0,,,,,,,,,,,,1,1,0,0,0,
1452,Jeremy Zuttah,TAM,27,C/lg,16,16,,,,,,0,1,1,-14,0,,1,1,0,0,0,
1453,C.J. Anderson,DEN,22,,5,0,,,,,,0,0,1,0,0,,,,,,,
1454,Justin Bannan,DET,34,,3,0,,,,,,,,,,,,1,0,1,0,0,
1455,Don Barclay,GNB,24,RT,14,14,,,,,,0,0,1,0,0,,,,,,,
1456,,,,,,,,,,,,,,,,,,,,,,,
1457,Matt Barkley,PHI,23,,3,0,,,,,,0,3,2,0,0,,,,,,,
1458,Steve Beauharnais,NWE,23,,2,0,,,,,,,,,,,,1,0,1,0,0,
1459,Brandon Bolden,NWE,23,rb,12,2,,,,,,,,,,,,1,0,1,0,0,
1460,Michael Bowie,SEA,22,rg/rt,9,8,,,,,,0,0,1,0,0,,,,,,,
1461,Sam Bradford,STL,26,qb,7,7,,,,,,0,3,1,0,0,,,,,,,
1462,Tom Brady*,NWE,36,QB,16,16,,,,,,0,10,5,-10,0,,,,,,,
1463,Mike Brisiel,OAK,30,RG,15,15,,,,,,0,0,1,0,0,,,,,,,
1464,Levi Brown,2TM,29,,5,4,,,,,,0,0,1,0,0,,,,,,,
1465,Brice Butler,OAK,23,wr,10,2,,,,,,0,0,1,0,0,,,,,,,
1466,David Carter,DAL,26,,3,0,,,,,,,,,,,,1,0,1,0,0,
1467,Gosder Cherilus,IND,29,RT,16,16,,,,,,,,,,,,1,0,1,0,0,
1468,Kellen Clemens,STL,30,QB,10,9,,,,,,0,7,1,-3,0,,,,,,,
1469,Daryn Colledge,ARI,31,LG,16,16,,,,,,0,0,1,0,0,,,,,,,
1470,Jay Cutler,CHI,30,QB,11,11,,,,,,0,5,1,-10,0,,,,,,,
1471,Skye Dawson,TAM,23,,7,0,,,,,,0,1,1,0,0,,,,,,,
1472,David Diehl,NYG,33,RG,11,11,,,,,,0,0,2,0,0,,,,,,,
1473,Patrick DiMarco,ATL,24,fb,14,7,,,,,,,,,,,,1,0,1,0,0,
1474,Jon Dorenbos,PHI,33,,16,0,,,,,,,,,,,,1,0,1,0,0,
1475,Joel Dreessen,DEN,31,,13,0,,,,,,,,,,,,3,0,3,0,0,
1476,Tony Dye,CIN,23,,1,0,,,,,,,,,,,,1,0,1,0,0,
1477,Julian Edelman,NWE,27,WR,16,11,,,,,,0,6,5,0,0,,,,,,,
1478,Rhett Ellison,MIN,25,fb/te,11,6,,,,,,,,,,,,1,0,1,0,0,
1479,Hebron Fangupo,PIT,28,,4,0,,,,,,,,,,,,1,0,1,0,0,
1480,Anthony Fasano,KAN,29,TE,9,9,,,,,,0,0,1,0,0,,,,,,,
1481,Tony Fiammetta,CHI,27,fb,16,7,,,,,,,,,,,,1,0,1,0,0,
1482,Ryan Fitzpatrick,TEN,31,QB,11,9,,,,,,0,9,4,-3,0,,,,,,,
1483,Jacoby Ford,OAK,26,wr,14,1,,,,,,0,4,1,0,0,,,,,,,
1484,Justin Forsett,JAX,28,,9,0,,,,,,0,1,1,0,0,,,,,,,
1485,Dominique Franks,ATL,26,,16,0,0,0,0,0,1,,,,,,,,,,,,
1486,Sione Fua,2TM,25,,5,0,,,,,,,,,,,,1,0,1,0,0,
1487,,,,,,,,,,,,,,,,,,,,,,,
1488,Mike Glennon,TAM,24,QB,13,13,,,,,,0,7,3,-16,0,,,,,,,
1489,Jonathan Goodwin,SFO,35,C,16,16,,,,,,0,0,1,2,0,,,,,,,
1490,Frank Gore*,SFO,30,RB,16,16,,,,,,0,3,1,0,0,,,,,,,
1491,Stephen Gostkowski*,NWE,29,K,16,0,,,,,,,,,,,,1,0,1,0,0,
1492,Garrett Graham,HOU,27,TE,13,11,,,,,,0,2,1,0,0,,,,,,,
1493,Clint Gresham,SEA,27,,16,0,,,,,,,,,,,,2,0,2,0,0,
1494,Josh Harris,ATL,24,,16,0,,,,,,,,,,,,2,0,2,0,0,
1495,Chad Henne,JAX,28,QB,15,13,,,,,,0,2,2,-1,0,,2,0,2,0,0,
1496,Devin Hester,CHI,31,,16,0,,,,,,0,5,2,0,0,,,,,,,
1497,Josh Hill,NOR,23,te/wr,14,3,,,,,,,,,,,,1,0,1,0,0,
1498,Trindon Holliday,DEN,27,,15,0,,,,,,0,5,3,0,0,,,,,,,
1499,Kevin Huber,CIN,28,P,14,0,,,,,,0,1,1,-15,0,,,,,,,
1500,Robert Hughes,2TM,24,,2,0,,,,,,,,,,,,1,0,1,0,0,
1501,Chris Ivory,NYJ,25,rb,15,6,,,,,,0,2,1,0,0,,,,,,,
1502,LaMichael James,SFO,24,,10,0,,,,,,0,3,2,0,0,,,,,,,
1503,Josh Johnson,CIN,27,,2,0,,,,,,0,1,1,0,0,,,,,,,
1504,Ben Jones,HOU,24,rg,16,1,,,,,,0,0,1,0,0,,,,,,,
1505,James Jones,GNB,29,WR,14,14,,,,,,0,2,1,0,0,,1,0,1,0,0,
1506,Brett Kern,TEN,27,P,16,0,,,,,,0,2,2,-30,0,,,,,,,
1507,Michael Koenen,TAM,31,P,16,0,,,,,,0,0,1,5,0,,,,,,,
1508,Ted Larsen,TAM,26,c/lg,16,4,,,,,,0,0,1,0,0,,,,,,,
1509,Doug Legursky,BUF,27,LG,12,11,,,,,,0,0,1,0,0,,,,,,,
1510,Jeff Linkenbach,IND,26,rg/te,12,5,,,,,,,,,,,,1,0,1,0,0,
1511,Jake Locker,TEN,25,qb,7,7,,,,,,0,3,1,-13,0,,,,,,,
1512,Eli Manning,NYG,32,QB,16,16,,,,,,0,7,1,-6,0,,,,,,,
1513,Josh McCown,CHI,34,qb,8,5,,,,,,0,3,2,0,0,,,,,,,
1514,Matt McGloin,OAK,24,qb,7,6,,,,,,0,4,3,-12,0,,,,,,,
1515,Brad Meester,JAX,36,C,16,16,,,,,,0,2,1,-9,0,,,,,,,
1516,Jordan Mills,CHI,23,RT,16,16,,,,,,0,0,1,0,0,,,,,,,
1517,Matt Moore,MIA,29,,1,0,,,,,,0,1,1,0,0,,1,0,1,0,0,
1518,,,,,,,,,,,,,,,,,,,,,,,
1519,Brian Moorman,BUF,37,P,11,0,,,,,,0,1,1,0,0,,,,,,,
1520,Josh Morgan,WAS,28,wr,14,7,,,,,,0,2,1,0,0,,,,,,,
1521,Matthew Mulligan,NWE,28,te,15,4,,,,,,0,0,1,0,0,,,,,,,
1522,Uche Nwaneri,JAX,29,RG,16,16,,,,,,,,,,,,1,0,1,0,0,
1523,Michael Oher,BAL,27,lt/RT,16,16,,,,,,,,,,,,1,0,1,0,0,
1524,Curtis Painter,NYG,28,,3,0,,,,,,0,2,2,-6,0,,,,,,,
1525,Terrelle Pryor,OAK,24,QB,11,9,,,,,,0,7,4,-9,0,,,,,,,
1526,Tanner Purdum,NYJ,27,,16,0,,,,,,,,,,,,1,0,1,0,0,
1527,Chris Rainey,IND,25,,2,0,,,,,,0,2,1,0,0,,,,,,,
1528,Isaac Redman,PIT,29,rb,3,1,,,,,,0,1,1,0,0,,,,,,,
1529,Daryl Richardson,STL,23,rb,8,3,,,,,,0,0,1,0,0,,,,,,,
1530,Trent Richardson,2TM,23,,16,10,,,,,,0,3,1,0,0,,,,,,,
1531,Aaron Rodgers,GNB,30,QB,9,9,,,,,,0,5,1,-6,0,,,,,,,
1532,Ben Roethlisberger,PIT,31,QB,16,16,,,,,,0,9,3,0,0,,,,,,,
1533,Tony Romo,DAL,33,QB,15,15,,,,,,0,4,4,-6,0,,,,,,,
1534,Matt Ryan,ATL,28,QB,16,16,,,,,,0,5,1,-2,0,,,,,,,
1535,Weslye Saunders,IND,24,te,6,1,,,,,,,,,,,,1,0,1,0,0,
1536,Caleb Schlauderaff,NYJ,26,,6,0,,,,,,,,,,,,1,0,1,,,
1537,Geno Smith,NYJ,23,QB,16,16,,,,,,0,8,3,-2,0,,,,,,,
1538,Rodney Smith,MIN,23,,4,0,,,,,,,,,,,,1,0,1,0,0,
1539,C.J. Spiller,BUF,26,RB,15,10,,,,,,0,4,2,0,0,,,,,,,
1540,Zac Stacy,STL,22,RB,14,12,,,,,,0,1,1,1,0,,,,,,,
1541,J.R. Sweezy,SEA,24,RG,15,15,,,,,,,,,,,,1,0,1,0,0,
1542,Brandon Tate,CIN,26,,16,0,,,,,,0,2,1,0,0,,,,,,,
1543,Marcus Thigpen,MIA,27,,16,0,,,,,,0,3,2,0,0,,,,,,,
1544,Levine Toilolo,ATL,22,te,16,3,,,,,,,,,,,,1,0,1,0,0,
1545,Ricky Wagner,BAL,24,t/te,16,2,,,,,,0,0,1,0,0,,,,,,,
1546,Chance Warmack,TEN,22,RG,16,16,,,,,,0,0,1,0,0,,,,,,,
1547,Greg Warren,PIT,32,,16,0,,,,,,,,,,,,1,0,1,0,0,
1548,Leon Washington,2TM,31,,7,0,,,,,,0,1,1,0,0,,,,,,,
1549,,,,,,,,,,,,,,,,,,,,,,,
1550,Damian Williams,TEN,25,wr,10,1,,,,,,0,2,1,0,0,,,,,,,
1551,Kyle Williams,2TM,25,,10,5,,,,,,0,2,1,0,0,,,,,,,
1552,Teddy Williams,ARI,25,,3,0,,,,,,,,,,,,1,0,1,0,0,
1553,Devon Wylie,TEN,25,,2,0,,,,,,0,2,1,0,0,,,,,,,
